Summary,Issue key,Issue id,Issue Type,Status,Project key,Project name,Project type,Project lead,Project lead id,Project description,Project url,Priority,Resolution,Assignee,Assignee Id,Reporter,Reporter Id,Creator,Creator Id,Created,Updated,Last Viewed,Resolved,Affects versions,Fix versions,Fix versions,Components,Components,Components,Components,Components,Due date,Votes,Labels,Labels,Labels,Labels,Labels,Labels,Labels,Labels,Description,Environment,Watchers,Watchers,Watchers,Watchers,Watchers,Watchers Id,Watchers Id,Watchers Id,Watchers Id,Watchers Id,Original estimate,Remaining Estimate,Time Spent,Work Ratio,Σ Original Estimate,Σ Remaining Estimate,Σ Time Spent,Security Level,Inward issue link (Blocks),Inward issue link (Blocks),Outward issue link (Blocks),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Outward issue link (Cloners),Outward issue link (Cloners),Inward issue link (Defect),Outward issue link (Defect),Inward issue link (Dependency),Inward issue link (Dependency),Inward issue link (Dependency),Inward issue link (Dependency),Inward issue link (Dependency),Outward issue link (Dependency),Outward issue link (Dependency),Outward issue link (Dependency),Outward issue link (Dependency),Outward issue link (Dependency),Outward issue link (Dependency),Inward issue link (Discovery - Connected),Outward issue link (Discovery - Connected),Inward issue link (Duplicate),Outward issue link (Duplicate),Inward issue link (Gantt End to Start),Outward issue link (Gantt End to Start),Inward issue link (Issue Split),Outward issue link (Issue Split),Outward issue link (Issue Split),Outward issue link (Issue Split),Inward issue link (Polaris datapoint work item link),Outward issue link (Polaris datapoint work item link),Outward issue link (Polaris datapoint work item link),Inward issue link (Polaris work item link),Outward issue link (Polaris work item link),Outward issue link (Polaris work item link),Inward issue link (Problem/Incident),Outward issue link (Problem/Incident),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Inward issue link (Team Dependency),Inward issue link (Team Dependency),Inward issue link (Team Dependency),Outward issue link (Team Dependency),Outward issue link (Team Dependency),Outward issue link (Team Dependency),Outward issue link (Team Dependency),Inward issue link (Test),Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Custom field (Accenture Phase 1),Custom field (Affected hardware),Custom field (Affected services),Custom field (Approvals),Custom field (Atlassian project),Custom field (Atlassian project status),Custom field (Backout plan),Custom field (Baseline end date),Custom field (Baseline start date),Custom field (Begin Date),Custom field (Category),Custom field (Change completion date),Custom field (Change reason),Custom field (Change risk),Custom field (Change start date),Custom field (Change type),Custom field (Comments),Custom field (Committed Date),Custom field (Confidence),Custom field (Delivery progress),Custom field (Delivery status),Custom field (Dependency Health),Custom field (Designs ready),Custom field (Development),Custom field (Documents),Custom field (ETA),Custom field (Effort),Custom field (End Date),Custom field (Epic Color),Custom field (Epic Name),Custom field (Epic Status),Custom field (Estimated Completion Date),Custom field (Estimated Remaining Story Points),Custom field (Flagged),Custom field (Focus Areas),Custom field (Goals),Custom field (IT Severity),Custom field (Idea archived),Custom field (Idea archived on),Custom field (Idea short description),Custom field (Impact),Custom field (Impact),Custom field (Impact score),Custom field (Impacted Project),Custom field (Implementation plan),Custom field (Insights),Custom field (Investigation reason),Custom field (Is this a security incident?),Custom field (Issue color),Custom field (LOE Estimate),Custom field (Linked items),Custom field (Locked forms),Custom field (Major incident),Custom field (Non-Pointed Estimate),Custom field (Open forms),Custom field (Operational categorization),Custom field (Organizations),Custom field (Original Story Points),Custom field (Pending reason),Custom field (Percent Complete),Custom field (Planned end),Custom field (Planned start),Custom field (Product categorization),Custom field (Project overview key),Custom field (Project overview status),Custom field (Project start),Custom field (Project target),Custom field (Rank),Custom field (Remaining Sprints),Custom field (Remaining Story Points),Custom field (Request Type),Custom field (Request language),Custom field (Request participants),Custom field (Responders),Custom field (Reviewer),Custom field (Reviewer)Id,Custom field (Roadmap),Custom field (Root cause),Satisfaction rating,Custom field (Satisfaction date),Custom field (Security requirements accomplished),Custom field (Sentiment),Custom field (Severity),Custom field (Source),Custom field (Spec ready),Sprint,Sprint,Sprint,Sprint,Sprint,Custom field (Start date),Custom field (Story Points),Custom field (Story point estimate),Custom field (Submitted forms),Custom field (T-Shirt Size),Custom field (Target end),Custom field (Target start),Custom field (Task progress),Custom field (Team),Custom field (Test plan),Custom field (Time to approve normal change),Custom field (Time to close after resolution),Custom field (Time to first response),Custom field (Time to resolution),Custom field (Time to review normal change),Custom field (Total forms),Custom field (Urgency),Custom field (Value),Custom field (Vulnerability),Custom field (Work category),Custom field (Workaround),Custom field ([CHART] Date of First Response),Custom field ([CHART] Time in Status),Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Parent,Parent key,Parent summary,Status Category,Status Category Changed
Create Tenant for FIS - US region,CI-894,48732,Story,To Do,CI,Core-Infrastructure,software,Thomas Bell,621fa613c88f1000682e9403,,,Major,,,,Nadiya Omelchuk,712020:4a157d4a-df13-4316-9636-7219635236a2,Nadiya Omelchuk,712020:4a157d4a-df13-4316-9636-7219635236a2,11/Nov/25 8:26 AM,11/Nov/25 11:41 AM,,,,2025Q1,,,,,,,,0,,,,,,,,,We need to create a tenant for FIS for US region.,,Nadiya Omelchuk,,,,,712020:4a157d4a-df13-4316-9636-7219635236a2,,,,,,,,,,,,,,,,,,,,,,,,,,CI-890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@2d3147d9,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1|hzwi6q:zgqi0g0i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48731,CI-893,Infra - Configure Tenant for FIS,To Do,11/Nov/25 8:26 AM
Infra - Configure Tenant for FIS,CI-893,48731,Epic,To Do,CI,Core-Infrastructure,software,Thomas Bell,621fa613c88f1000682e9403,,,Major,,,,Nadiya Omelchuk,712020:4a157d4a-df13-4316-9636-7219635236a2,Nadiya Omelchuk,712020:4a157d4a-df13-4316-9636-7219635236a2,11/Nov/25 8:26 AM,11/Nov/25 8:27 AM,,,,2025Q1,,,,,,,,0,,,,,,,,,"# FIS Tenant Creation
# DeepRecon and DeepPilot projects created and linked
# DeepView deployed (for Pilot graphs)
# FIS will initially only use the DeepSee managed login for the PoV, we will address SSO later

They are going to start with reconciling spreadsheets to PDF reports that we are extracting.",,Nadiya Omelchuk,,,,,712020:4a157d4a-df13-4316-9636-7219635236a2,,,,,,,,,,,,,,,,,,,,,,,,,,CI-889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@20c7149f,,,,,,,,,,,,,,,,,,,,{},,,,,ghx-label-3,Infra - Configure Tenant for CTC,To Do,,,,,,,,,,,,,,,,,,yellow,,,,,,,,,,,,,,,,,,,1|i01v59:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48729,PR-1553,Set Up/Configure FIS Tenant,To Do,11/Nov/25 8:26 AM
Integrate CrowdStrike security scanning into CI/CD pipeline for Extraction service,BACK-1480,48730,Story,In Progress,BACK,Back End Development,software,Ross Hamilton,624dc011fd5e450070484b01,,,Major,,Kalvin Willison,712020:39e759e9-6150-4465-b510-a058a7937f08,Kalvin Willison,712020:39e759e9-6150-4465-b510-a058a7937f08,Kalvin Willison,712020:39e759e9-6150-4465-b510-a058a7937f08,11/Nov/25 7:45 AM,11/Nov/25 7:55 AM,,,,,,,,,,,,0,,,,,,,,,"h2. *Description:*

Add CrowdStrike Falcon Cloud Security scanning to the Extraction Service CI/CD workflow to automatically detect security vulnerabilities in infrastructure code, Dockerfiles, and container images before deployment.

*Context:*

The Extraction Service deploys three containerized applications (ContentProcessor, ContentProcessorAPI, ContentProcessorWeb) to Azure Container Apps. To meet security compliance requirements, we need automated security scanning to detect:

* Infrastructure as Code (IaC) misconfigurations in Bicep templates

* Dockerfile security best practices violations

* Container image vulnerabilities (CVE scanning)

* Non-compliant security patterns (running as root, privileged ports, etc.)

CrowdStrike Falcon Cloud Security provides comprehensive scanning capabilities and integrates with GitHub Actions. Scans run automatically on every push to test branches and pull requests to develop branch, providing security feedback before code reaches production.

*Acceptance Criteria:*

* Create {{.github/workflows/crowdstrike-scan-dev.yml}} workflow file

* Configure workflow to trigger on: push to test-crowdstrike branch (for testing), pull requests to develop branch, and manual workflow_dispatch

* Add Infrastructure as Code scan for {{./infra}} directory with fail conditions: critical=1, high=5

* Add Dockerfile scans for all three Dockerfiles: ContentProcessorWeb, ContentProcessorAPI, ContentProcessor

* Add container image scans by building each Docker image and scanning with CrowdStrike

* Configure scans to check for critical, high, and medium severity issues

* Save scan results as JSON artifacts in workflow

* Add workflow summary step showing completion status of all scans

* Configure CrowdStrike API credentials using GitHub repository secrets: CROWDSTRIKE_CID, CROWDSTRIKE_CLIENT_SECRET

* Set falcon_region to 'us-2' for API connectivity

* All scans complete successfully and generate reports

* Document scan results show detection of vulnerabilities and security misconfigurations

* Workflow serves as security quality gate before merging to develop branch

*Implementation Notes:*

* Uses {{crowdstrike/fcs-action@v2.0.2}} for all scanning operations

* Three types of scans performed: IaC scan (Bicep), Dockerfile scan, Container Image scan

* Scans detect issues like: CVE vulnerabilities, privileged ports, setuid bits, non-root user compliance

* Initial implementation found and fixed: containers running as root, /tmp permission issues, port 80 usage requiring root privileges

* All containers now run as non-root users (appuser UID 1001, nginx user) on non-privileged ports (8080)",,Kalvin Willison,,,,,712020:39e759e9-6150-4465-b510-a058a7937f08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@3e1327b0,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1|i01v51:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Progress,11/Nov/25 7:48 AM
Set Up/Configure FIS Tenant,PR-1553,48729,Milestone,Planning,PR,Product Roadmap,software,Ryan McQueen,5e73b529ab4d3f0c3d06bc71,,,Major,,,,Ryan McQueen,5e73b529ab4d3f0c3d06bc71,Ryan McQueen,5e73b529ab4d3f0c3d06bc71,11/Nov/25 7:28 AM,11/Nov/25 8:25 AM,,,,2025Q1,,Vantage Bank,,,,,,0,,,,,,,,,"# FIS Tenant Creation
# DeepRecon and DeepPilot projects created and linked
# DeepView deployed (for Pilot graphs)
# FIS will initially only use the DeepSee managed login for the PoV, we will address SSO later

They are going to start with reconciling spreadsheets to PDF reports that we are extracting.",,Ryan McQueen,,,,,5e73b529ab4d3f0c3d06bc71,,,,,,,,,,,,,,,,,,,,,,,,,,PR-1552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@50097ed1,,,,,,,,,,,,,,,,,,,,{},,,,,,,,24/Sep/24 12:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1|i01v4t:,,,,,,,,,,,,,,,,,,,,,,,24/Sep/24 12:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44904,PR-1443,Placeholder initiative for End 2024,In Progress,11/Nov/25 7:28 AM
Create Tenant for BBVA - EU region,CI-892,48728,Story,To Do,CI,Core-Infrastructure,software,Thomas Bell,621fa613c88f1000682e9403,,,Major,,,,Nadiya Omelchuk,712020:4a157d4a-df13-4316-9636-7219635236a2,Nadiya Omelchuk,712020:4a157d4a-df13-4316-9636-7219635236a2,10/Nov/25 5:52 PM,11/Nov/25 11:40 AM,,,,2025Q1,,,,,,,,0,,,,,,,,,"We need to create a tenant for BBVA in EU region.

Was created as a part of [https://deepsee.atlassian.net/browse/CI-834|https://deepsee.atlassian.net/browse/CI-834|smart-link] 

Need to check if it has:


# DeepRecon and DeepPilot projects created and linked
# DeepView deployed (for Pilot graphs)",,Nadiya Omelchuk,,,,,712020:4a157d4a-df13-4316-9636-7219635236a2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@3e3dc8b3,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1|hzwi6q:zgqi0g1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48727,CI-891,Infra - Configure Tenant for BBVA,To Do,10/Nov/25 5:52 PM
Infra - Configure Tenant for BBVA,CI-891,48727,Epic,To Do,CI,Core-Infrastructure,software,Thomas Bell,621fa613c88f1000682e9403,,,Major,,,,Nadiya Omelchuk,712020:4a157d4a-df13-4316-9636-7219635236a2,Nadiya Omelchuk,712020:4a157d4a-df13-4316-9636-7219635236a2,10/Nov/25 5:52 PM,10/Nov/25 6:19 PM,,,,2025Q1,,,,,,,,0,,,,,,,,,"# BBVA Tenant Creation
# DeepRecon and DeepPilot projects created and linked
# DeepView deployed (for Pilot graphs)
# BBVA will initially only use the DeepSee managed login for the PoV, we will address SSO later

They are going to start with reconciling spreadsheets to PDF reports that we are extracting.",,Nadiya Omelchuk,,,,,712020:4a157d4a-df13-4316-9636-7219635236a2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@7f874eb1,,,,,,,,,,,,,,,,,,,,{},,,,,ghx-label-3,Infra - Configure Tenant for CTC,To Do,,,,,,,,,,,,,,,,,,yellow,,,,,,,,,,,,,,,,,,,1|i01v4l:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48718,PR-1552,Set Up/Configure BBVA Tenant,To Do,10/Nov/25 5:52 PM
Deploy the latest UI image to BBVA Tenant,UI-686,48726,Story,To Do,UI,Front End Development,software,Ross Hamilton,624dc011fd5e450070484b01,,,Major,,,,Nadiya Omelchuk,712020:4a157d4a-df13-4316-9636-7219635236a2,Nadiya Omelchuk,712020:4a157d4a-df13-4316-9636-7219635236a2,10/Nov/25 5:50 PM,10/Nov/25 5:51 PM,,,,2025Q1,,,,,,,,0,,,,,,,,,,,Nadiya Omelchuk,,,,,712020:4a157d4a-df13-4316-9636-7219635236a2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@2b1bbe45,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1|i01v4d:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48725,UI-685,Configure BBVA Tenant,To Do,10/Nov/25 5:50 PM
Configure BBVA Tenant,UI-685,48725,Epic,To Do,UI,Front End Development,software,Ross Hamilton,624dc011fd5e450070484b01,,,Major,,,,Nadiya Omelchuk,712020:4a157d4a-df13-4316-9636-7219635236a2,Nadiya Omelchuk,712020:4a157d4a-df13-4316-9636-7219635236a2,10/Nov/25 5:50 PM,10/Nov/25 6:19 PM,,,,2025Q1,,,,,,,,0,,,,,,,,,"# BBVA Tenant Creation
# DeepRecon and DeepPilot projects created and linked
# DeepView deployed (for Pilot graphs)
# BBVA will initially only use the DeepSee managed login for the PoV, we will address SSO later

They are going to start with reconciling spreadsheets to PDF reports that we are extracting.",,Nadiya Omelchuk,,,,,712020:4a157d4a-df13-4316-9636-7219635236a2,,,,,,,,,,,,,,,,,,,,,,,,,,UI-683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@74bb4e3b,,,,,,,,,,,,,,,,,,,,{},,,,,ghx-label-3,UI - Configure CTC Tenant,To Do,,,,,,,,,,,,,,,,,,yellow,,,,,,,,,,,,,,,,,,,1|i01v45:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48718,PR-1552,Set Up/Configure BBVA Tenant,To Do,10/Nov/25 5:50 PM
Create Tenant for CTC for EU region,CI-890,48724,Story,To Do,CI,Core-Infrastructure,software,Thomas Bell,621fa613c88f1000682e9403,,,Major,,,,Nadiya Omelchuk,712020:4a157d4a-df13-4316-9636-7219635236a2,Nadiya Omelchuk,712020:4a157d4a-df13-4316-9636-7219635236a2,10/Nov/25 5:12 PM,11/Nov/25 11:38 AM,,,,2025Q1,,,,,,,,0,,,,,,,,,We need to create a tenant for CTC for EU region,,Nadiya Omelchuk,,,,,712020:4a157d4a-df13-4316-9636-7219635236a2,,,,,,,,,,,,,,,,CI-894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@1c57c889,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1|hzwi6q:zgqi0g1i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48722,CI-889,Infra - Configure Tenant for CTC,To Do,10/Nov/25 5:12 PM
Infra - Configure Tenant for CTC,CI-889,48722,Epic,To Do,CI,Core-Infrastructure,software,Thomas Bell,621fa613c88f1000682e9403,,,Major,,,,Nadiya Omelchuk,712020:4a157d4a-df13-4316-9636-7219635236a2,Nadiya Omelchuk,712020:4a157d4a-df13-4316-9636-7219635236a2,10/Nov/25 5:11 PM,11/Nov/25 8:26 AM,,,,2025Q1,,,,,,,,0,,,,,,,,,"# CTC Tenant Creation
# DeepRecon and DeepPilot projects created and linked
# DeepView deployed (for Pilot graphs)
# CTC will initially only use the DeepSee managed login for the PoV, we will address SSO later

They are going to start with reconciling spreadsheets to PDF reports that we are extracting.",,Nadiya Omelchuk,,,,,712020:4a157d4a-df13-4316-9636-7219635236a2,,,,,,,,,,,,,,,,CI-893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@5e222517,,,,,,,,,,,,,,,,,,,,{},,,,,ghx-label-3,Infra - Configure Tenant for CTC,To Do,,,,,,,,,,,,,,,,,,yellow,,,,,,,,,,,,,,,,,,,1|i01v3p:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48717,PR-1551,Set Up/Configure CTC Tenant,To Do,10/Nov/25 5:11 PM
Deploy the latest UI image to CTC Tenant,UI-684,48721,Story,To Do,UI,Front End Development,software,Ross Hamilton,624dc011fd5e450070484b01,,,Major,,,,Nadiya Omelchuk,712020:4a157d4a-df13-4316-9636-7219635236a2,Nadiya Omelchuk,712020:4a157d4a-df13-4316-9636-7219635236a2,10/Nov/25 5:07 PM,11/Nov/25 8:28 AM,,,,2025Q1,,,,,,,,0,,,,,,,,,,,Nadiya Omelchuk,,,,,712020:4a157d4a-df13-4316-9636-7219635236a2,,,,,,,,,,,,,,,,UI-688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@14fd7f4c,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1|i01v3h:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48719,UI-683,UI - Configure CTC Tenant,To Do,10/Nov/25 5:07 PM
UI - Configure CTC Tenant,UI-683,48719,Epic,To Do,UI,Front End Development,software,Ross Hamilton,624dc011fd5e450070484b01,,,Major,,,,Nadiya Omelchuk,712020:4a157d4a-df13-4316-9636-7219635236a2,Nadiya Omelchuk,712020:4a157d4a-df13-4316-9636-7219635236a2,10/Nov/25 4:51 PM,11/Nov/25 8:28 AM,,,,2025Q1,,,,,,,,0,,,,,,,,,"# CTC Tenant Creation
# DeepRecon and DeepPilot projects created and linked
# DeepView deployed (for Pilot graphs)
# CTC will initially only use the DeepSee managed login for the PoV, we will address SSO later

They are going to start with reconciling spreadsheets to PDF reports that we are extracting.",,Nadiya Omelchuk,,,,,712020:4a157d4a-df13-4316-9636-7219635236a2,,,,,,,,,,,,,,,,UI-685,UI-687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@26ba287,,,,,,,,,,,,,,,,,,,,{},,,,,ghx-label-3,UI - Configure CTC Tenant,To Do,,,,,,,,,,,,,,,,,,yellow,,,,,,,,,,,,,,,,,,,1|i01v39:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48717,PR-1551,Set Up/Configure CTC Tenant,To Do,10/Nov/25 4:51 PM
Set Up/Configure BBVA Tenant,PR-1552,48718,Milestone,Planning,PR,Product Roadmap,software,Ryan McQueen,5e73b529ab4d3f0c3d06bc71,,,Major,,,,Ryan McQueen,5e73b529ab4d3f0c3d06bc71,Ryan McQueen,5e73b529ab4d3f0c3d06bc71,10/Nov/25 4:41 PM,11/Nov/25 7:28 AM,,,,2025Q1,,Vantage Bank,,,,,,0,,,,,,,,,"# BBVA Tenant Creation
# DeepRecon and DeepPilot projects created and linked
# DeepView deployed (for Pilot graphs)
# BBVA will initially only use the DeepSee managed login for the PoV, we will address SSO later

They are going to start with reconciling spreadsheets to PDF reports that we are extracting.",,Ryan McQueen,,,,,5e73b529ab4d3f0c3d06bc71,,,,,,,,,,,,,,,,PR-1553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@6fa980b6,,,,,,,,,,,,,,,,,,,,{},,,,,,,,24/Sep/24 12:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1|i01v31:,,,,,,,,,,,,,,,,,,,,,,,24/Sep/24 12:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44904,PR-1443,Placeholder initiative for End 2024,In Progress,10/Nov/25 4:41 PM
Set Up/Configure CTC Tenant,PR-1551,48717,Milestone,Planning,PR,Product Roadmap,software,Ryan McQueen,5e73b529ab4d3f0c3d06bc71,,,Major,,,,Ryan McQueen,5e73b529ab4d3f0c3d06bc71,Ryan McQueen,5e73b529ab4d3f0c3d06bc71,10/Nov/25 4:34 PM,10/Nov/25 5:56 PM,,,,2025Q1,,,,,,,,0,,,,,,,,,"# CTC Tenant Creation
# DeepRecon and DeepPilot projects created and linked
# DeepView deployed (for Pilot graphs)
# CTC will initially only use the DeepSee managed login for the PoV, we will address SSO later

They are going to start with reconciling spreadsheets to PDF reports that we are extracting.",,Ryan McQueen,,,,,5e73b529ab4d3f0c3d06bc71,,,,,,,,,,,,,,,,,,,,,,,,,,PR-1441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@570a3e81,,,,,,,,,,,,,,,,,,,,{},,,,,,,,24/Sep/24 12:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1|i01v2t:,,,,,,,,,,,,,,,,,,,,,,,24/Sep/24 12:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44904,PR-1443,Placeholder initiative for End 2024,In Progress,10/Nov/25 4:34 PM
